# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
174		41221		6770		2036
175		41221		6773		2035
176		41221		6774		2036
177		41221		6774		2036
178		41221		6776		2037
179		41221		6777		2039
180		41221		6780		2038
181		41221		6783		2035
182		41223		6785		2036
183		41223		6787		2036
184		41223		6792		2035
185		41221		6795		2037
186		41221		6798		2037
187		41223		6801		2036
188		41221		6804		2033
189		41221		6804		2033
190		41221		6806		2033
191		41221		6808		2032
192		41223		6810		2033
193		41221		6812		2035
194		41221		6814		2034
195		41221		6817		2033
196		41221		6820		2034
197		41221		6823		2033
198		41221		6825		2033
199		41221		6828		2033
200		41222		6833		2034
201		41221		6838		2034
202		41221		6840		2033
203		41227		6846		2034
204		41225		6848		2033
205		41226		6851		2036
206		41225		6855		2035
207		41225		6859		2036
208		41224		6863		2037
209		41224		6865		2037
210		41226		6869		2038
211		41225		6871		2039
212		41225		6876		2038
213		41224		6882		2038
214		41224		6885		2038
215		41224		6887		2036
216		41224		6888		2036
217		41224		6890		2039
218		41224		6891		2040
219		41224		6891		2040
220		41224		6892		2040
221		41224		6892		2040
222		41225		6896		2042
223		41225		6902		2044
224		41224		6904		2043
225		41224		6909		2039
226		41226		6913		2037
227		41226		6918		2035
228		41226		6920		2034
229		41226		6924		2036
230		41228		6929		2035
231		41226		6934		2036
232		41226		6936		2036
233		41226		6939		2039
234		41226		6942		2040
235		41226		6945		2038
236		41224		6951		2038
237		41224		6953		2038
238		41224		6960		2037
239		41224		6961		2037
240		41246		6978		2040
241		41243		6992		2036
242		41237		7005		2037
243		41231		7019		2040
244		41231		7025		2038
245		41230		7038		2038
246		41229		7042		2037
247		41227		7046		2039
248		41226		7050		2039
249		41224		7054		2034
250		41223		7056		2036
251		41223		7061		2035
252		41225		7066		2035
253		41224		7068		2034
254		41224		7072		2033
255		41223		7074		2033
256		41223		7077		2033
257		41223		7078		2035
258		41225		7084		2036
259		41222		7089		2034
260		41222		7092		2037
261		41222		7093		2037
262		41222		7098		2038
263		41222		7104		2039
264		41222		7108		2042
265		41222		7110		2042
266		41222		7113		2042
267		41222		7114		2041
268		41222		7118		2039
269		41222		7122		2037
270		41222		7124		2037
271		41222		7124		2037
272		41222		7126		2036
273		41222		7128		2035
274		41224		7130		2034
275		41224		7133		2033
276		41223		7137		2035
277		41223		7141		2031
278		41222		7144		2029
279		41224		7148		2030
280		41229		7156		2032
281		41227		7160		2031
282		41227		7163		2029
283		41226		7168		2030
284		41226		7172		2031
285		41226		7182		2032
286		41226		7185		2032
287		41226		7192		2037
288		41227		7196		2038
289		41227		7201		2035
290		41225		7209		2036
291		41224		7212		2036
292		41226		7219		2034
293		41224		7225		2037
294		41224		7229		2036
295		41224		7235		2034
296		41224		7239		2032
297		41223		7243		2034
298		41223		7244		2035
299		41223		7245		2034
300		41223		7248		2033
301		41223		7248		2033
302		41223		7251		2035
303		41223		7252		2035
304		41225		7262		2033
305		41224		7265		2035
306		41223		7267		2034
307		41225		7270		2035
308		41223		7273		2038
309		41223		7276		2040
310		41223		7276		2040
311		41223		7277		2040
312		41225		7280		2039
313		41225		7281		2037
314		41225		7286		2036
315		41225		7289		2037
316		41225		7294		2037
317		41226		7301		2037
318		41220		7304		2039
319		41220		7306		2037
320		41230		7323		2034
321		41225		7334		2035
322		41222		7337		2033
323		41222		7339		2033
324		41220		7342		2030
325		41218		7347		2032
326		41217		7351		2031
327		41220		7359		2033
328		41221		7367		2035
329		41221		7370		2035
330		41220		7376		2035
331		41219		7380		2036
332		41219		7386		2038
333		41217		7390		2037
334		41218		7398		2039
335		41219		7403		2041
336		41219		7406		2042
337		41219		7414		2039
338		41219		7415		2038
339		41218		7421		2038
340		41218		7422		2038
341		41218		7424		2041
342		41216		7429		2041
343		41216		7430		2042
344		41216		7432		2041
345		41216		7435		2040
346		41216		7438		2041
347		41216		7438		2041
348		41216		7441		2040
349		41216		7441		2040
350		41216		7443		2039
351		41218		7449		2038
352		41218		7452		2038
353		41218		7455		2038
354		41218		7455		2038
355		41218		7457		2036
356		41217		7459		2037
357		41217		7464		2035
358		41217		7466		2036
359		41217		7467		2034
360		41225		7480		2032
361		41222		7486		2033
362		41222		7499		2032
363		41220		7503		2031
364		41217		7508		2032
365		41218		7515		2036
366		41221		7521		2034
367		41218		7525		2034
368		41218		7525		2034
369		41218		7526		2034
370		41217		7530		2031
371		41218		7534		2031
372		41219		7542		2034
373		41219		7543		2036
374		41219		7545		2037
375		41219		7550		2038
376		41218		7554		2038
377		41218		7556		2038
378		41218		7556		2038
379		41218		7558		2037
380		41220		7561		2039
381		41217		7564		2038
382		41217		7564		2038
383		41217		7565		2037
384		41217		7566		2038
385		41220		7572		2038
386		41218		7575		2038
387		41220		7579		2036
388		41219		7581		2035
389		41218		7586		2034
390		41218		7587		2035
391		41219		7592		2035
392		41221		7597		2033
393		41221		7605		2036
394		41220		7611		2035
395		41222		7618		2031
396		41220		7622		2034
397		41219		7624		2033
398		41219		7628		2035
399		41219		7628		2035
400		41240		7656		2034
401		41237		7670		2035
402		41234		7682		2035
403		41232		7693		2035
404		41230		7703		2036
405		41230		7708		2036
406		41232		7716		2037
407		41228		7724		2038
408		41227		7729		2038
409		41225		7734		2033
410		41226		7738		2036
411		41227		7745		2039
412		41227		7747		2041
413		41227		7749		2041
414		41223		7755		2040
415		41222		7759		2041
416		41222		7763		2042
417		41222		7767		2040
418		41222		7769		2039
419		41222		7772		2040
420		41219		7780		2040
421		41219		7781		2039
422		41219		7783		2038
423		41219		7784		2038
424		41220		7787		2037
425		41220		7788		2038
426		41220		7790		2039
427		41219		7792		2039
428		41219		7793		2041
429		41221		7796		2043
430		41219		7801		2040
431		41219		7805		2041
432		41219		7807		2040
433		41219		7808		2039
434		41219		7812		2039
435		41221		7816		2042
436		41220		7817		2041
437		41220		7822		2039
438		41220		7823		2040
439		41219		7825		2042
440		41229		7840		2045
441		41228		7849		2044
442		41228		7855		2043
443		41225		7861		2037
444		41224		7865		2037
445		41223		7869		2038
446		41222		7873		2037
447		41222		7875		2038
448		41222		7877		2037
449		41221		7879		2038
450		41220		7882		2036
451		41219		7886		2038
452		41219		7887		2036
453		41219		7890		2036
454		41219		7893		2036
455		41219		7894		2037
456		41219		7898		2037
457		41219		7901		2037
458		41219		7906		2037
459		41219		7909		2039
460		41218		7910		2037
461		41218		7910		2037
462		41218		7912		2036
463		41218		7912		2036
464		41218		7916		2038
465		41218		7917		2037
466		41218		7920		2038
467		41218		7922		2038
468		41218		7922		2038
469		41219		7925		2039
470		41219		7927		2039
471		41219		7928		2040
472		41219		7931		2042
473		41219		7933		2039
474		41221		7938		2040
475		41220		7945		2039
476		41220		7946		2040
477		41220		7949		2041
478		41219		7951		2041
479		41219		7952		2042
480		41227		7964		2042
481		41227		7968		2042
482		41228		7973		2040
483		41230		7978		2042
484		41227		7983		2040
485		41230		7994		2042
486		41229		8004		2038
487		41225		8011		2042
488		41225		8013		2043
489		41223		8017		2044
490		41223		8019		2041
491		41223		8021		2042
